Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag,Note
PRI,2003-01-01,2003-12-31,177,'630,Puerto Rico,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2003,2003,kcal/pc/d,1876,E,
PRI,2004-01-01,2004-12-31,177,'630,Puerto Rico,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2004,2004,kcal/pc/d,1880,E,
PRI,2005-01-01,2005-12-31,177,'630,Puerto Rico,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2005,2005,kcal/pc/d,1883,E,
PRI,2006-01-01,2006-12-31,177,'630,Puerto Rico,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2006,2006,kcal/pc/d,1885,E,
PRI,2007-01-01,2007-12-31,177,'630,Puerto Rico,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2007,2007,kcal/pc/d,1887,E,
PRI,2008-01-01,2008-12-31,177,'630,Puerto Rico,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2008,2008,kcal/pc/d,1889,E,
PRI,2009-01-01,2009-12-31,177,'630,Puerto Rico,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2009,2009,kcal/pc/d,1890,E,
PRI,2010-01-01,2010-12-31,177,'630,Puerto Rico,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2010,2010,kcal/pc/d,1891,E,
PRI,2011-01-01,2011-12-31,177,'630,Puerto Rico,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2011,2011,kcal/pc/d,1895,E,
PRI,2012-01-01,2012-12-31,177,'630,Puerto Rico,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2012,2012,kcal/pc/d,1896,E,
PRI,2013-01-01,2013-12-31,177,'630,Puerto Rico,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2013,2013,kcal/pc/d,1898,E,
PRI,2014-01-01,2014-12-31,177,'630,Puerto Rico,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2014,2014,kcal/pc/d,1901,E,
PRI,2015-01-01,2015-12-31,177,'630,Puerto Rico,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2015,2015,kcal/pc/d,1902,E,
PRI,2016-01-01,2016-12-31,177,'630,Puerto Rico,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2016,2016,kcal/pc/d,1905,E,
PRI,2017-01-01,2017-12-31,177,'630,Puerto Rico,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2017,2017,kcal/pc/d,1908,E,
PRI,2018-01-01,2018-12-31,177,'630,Puerto Rico,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2018,2018,kcal/pc/d,1908,E,
PRI,2019-01-01,2019-12-31,177,'630,Puerto Rico,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2019,2019,kcal/pc/d,1911,E,
PRI,2020-01-01,2020-12-31,177,'630,Puerto Rico,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2020,2020,kcal/pc/d,1911,E,
PRI,2021-01-01,2021-12-31,177,'630,Puerto Rico,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2021,2021,kcal/pc/d,1909,E,
PRI,2022-01-01,2022-12-31,177,'630,Puerto Rico,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2022,2022,kcal/pc/d,1909,E,
PRI,2000-01-01,2000-12-31,177,'630,Puerto Rico,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2000,2000,kcal/pc/d,2423,E,
PRI,2001-01-01,2001-12-31,177,'630,Puerto Rico,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2001,2001,kcal/pc/d,2425,E,
PRI,2002-01-01,2002-12-31,177,'630,Puerto Rico,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2002,2002,kcal/pc/d,2429,E,
PRI,2003-01-01,2003-12-31,177,'630,Puerto Rico,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2003,2003,kcal/pc/d,2434,E,
PRI,2004-01-01,2004-12-31,177,'630,Puerto Rico,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2004,2004,kcal/pc/d,2439,E,
PRI,2005-01-01,2005-12-31,177,'630,Puerto Rico,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2005,2005,kcal/pc/d,2444,E,
PRI,2006-01-01,2006-12-31,177,'630,Puerto Rico,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2006,2006,kcal/pc/d,2447,E,
PRI,2007-01-01,2007-12-31,177,'630,Puerto Rico,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2007,2007,kcal/pc/d,2451,E,
PRI,2008-01-01,2008-12-31,177,'630,Puerto Rico,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2008,2008,kcal/pc/d,2454,E,
PRI,2009-01-01,2009-12-31,177,'630,Puerto Rico,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2009,2009,kcal/pc/d,2456,E,
PRI,2010-01-01,2010-12-31,177,'630,Puerto Rico,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2010,2010,kcal/pc/d,2459,E,
PRI,2011-01-01,2011-12-31,177,'630,Puerto Rico,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2011,2011,kcal/pc/d,2464,E,
PRI,2012-01-01,2012-12-31,177,'630,Puerto Rico,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2012,2012,kcal/pc/d,2467,E,
PRI,2013-01-01,2013-12-31,177,'630,Puerto Rico,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2013,2013,kcal/pc/d,2471,E,
PRI,2014-01-01,2014-12-31,177,'630,Puerto Rico,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2014,2014,kcal/pc/d,2474,E,
PRI,2015-01-01,2015-12-31,177,'630,Puerto Rico,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2015,2015,kcal/pc/d,2477,E,
PRI,2016-01-01,2016-12-31,177,'630,Puerto Rico,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2016,2016,kcal/pc/d,2482,E,
PRI,2017-01-01,2017-12-31,177,'630,Puerto Rico,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2017,2017,kcal/pc/d,2486,E,
PRI,2018-01-01,2018-12-31,177,'630,Puerto Rico,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2018,2018,kcal/pc/d,2488,E,
PRI,2019-01-01,2019-12-31,177,'630,Puerto Rico,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2019,2019,kcal/pc/d,2492,E,
PRI,2020-01-01,2020-12-31,177,'630,Puerto Rico,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2020,2020,kcal/pc/d,2493,E,
PRI,2021-01-01,2021-12-31,177,'630,Puerto Rico,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2021,2021,kcal/pc/d,2491,E,
PRI,2022-01-01,2022-12-31,177,'630,Puerto Rico,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2022,2022,kcal/pc/d,2492,E,
PRI,2000-01-01,2000-12-31,177,'630,Puerto Rico,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2000,2000,No,0.11,E,
PRI,2001-01-01,2001-12-31,177,'630,Puerto Rico,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2001,2001,No,0.11,E,
PRI,2002-01-01,2002-12-31,177,'630,Puerto Rico,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2002,2002,No,0.11,E,
PRI,2003-01-01,2003-12-31,177,'630,Puerto Rico,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2003,2003,No,0.11,E,
PRI,2004-01-01,2004-12-31,177,'630,Puerto Rico,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2004,2004,No,0.11,E,
PRI,2005-01-01,2005-12-31,177,'630,Puerto Rico,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2005,2005,No,0.11,E,
PRI,2006-01-01,2006-12-31,177,'630,Puerto Rico,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2006,2006,No,0.11,E,
PRI,2007-01-01,2007-12-31,177,'630,Puerto Rico,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2007,2007,No,0.11,E,
PRI,2008-01-01,2008-12-31,177,'630,Puerto Rico,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2008,2008,No,0.11,E,
PRI,2009-01-01,2009-12-31,177,'630,Puerto Rico,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2009,2009,No,0.11,E,
PRI,2010-01-01,2010-12-31,177,'630,Puerto Rico,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2010,2010,No,0.11,E,
PRI,2011-01-01,2011-12-31,177,'630,Puerto Rico,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2011,2011,No,0.11,E,
PRI,2012-01-01,2012-12-31,177,'630,Puerto Rico,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2012,2012,No,0.11,E,
PRI,2013-01-01,2013-12-31,177,'630,Puerto Rico,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2013,2013,No,0.11,E,
PRI,2014-01-01,2014-12-31,177,'630,Puerto Rico,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2014,2014,No,0.11,E,
PRI,2015-01-01,2015-12-31,177,'630,Puerto Rico,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2015,2015,No,0.11,E,
PRI,2016-01-01,2016-12-31,177,'630,Puerto Rico,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2016,2016,No,0.11,E,
PRI,2017-01-01,2017-12-31,177,'630,Puerto Rico,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2017,2017,No,0.11,E,
PRI,2018-01-01,2018-12-31,177,'630,Puerto Rico,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2018,2018,No,0.11,E,
PRI,2019-01-01,2019-12-31,177,'630,Puerto Rico,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2019,2019,No,0.11,E,
PRI,2020-01-01,2020-12-31,177,'630,Puerto Rico,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2020,2020,No,0.11,E,
PRI,2021-01-01,2021-12-31,177,'630,Puerto Rico,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2021,2021,No,0.11,E,
PRI,2022-01-01,2022-12-31,177,'630,Puerto Rico,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2022,2022,No,0.11,E,
PRI,2000-01-01,2000-12-31,177,'630,Puerto Rico,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2000,2000,%,3.01,E,
PRI,2001-01-01,2001-12-31,177,'630,Puerto Rico,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2001,2001,%,3,E,
PRI,2002-01-01,2002-12-31,177,'630,Puerto Rico,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2002,2002,%,3,E,
PRI,2003-01-01,2003-12-31,177,'630,Puerto Rico,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2003,2003,%,3,E,
PRI,2004-01-01,2004-12-31,177,'630,Puerto Rico,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2004,2004,%,2.99,E,
PRI,2005-01-01,2005-12-31,177,'630,Puerto Rico,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2005,2005,%,3,E,
PRI,2006-01-01,2006-12-31,177,'630,Puerto Rico,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2006,2006,%,3,E,
PRI,2007-01-01,2007-12-31,177,'630,Puerto Rico,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2007,2007,%,3,E,
PRI,2008-01-01,2008-12-31,177,'630,Puerto Rico,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2008,2008,%,2.99,E,
PRI,2009-01-01,2009-12-31,177,'630,Puerto Rico,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2009,2009,%,3,E,
PRI,2010-01-01,2010-12-31,177,'630,Puerto Rico,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2010,2010,%,3,E,
PRI,2011-01-01,2011-12-31,177,'630,Puerto Rico,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2011,2011,%,3,E,
PRI,2012-01-01,2012-12-31,177,'630,Puerto Rico,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2012,2012,%,3,E,
PRI,2013-01-01,2013-12-31,177,'630,Puerto Rico,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2013,2013,%,3.01,E,
PRI,2014-01-01,2014-12-31,177,'630,Puerto Rico,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2014,2014,%,3.02,E,
PRI,2015-01-01,2015-12-31,177,'630,Puerto Rico,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2015,2015,%,3.02,E,
PRI,2016-01-01,2016-12-31,177,'630,Puerto Rico,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2016,2016,%,3.02,E,
PRI,2017-01-01,2017-12-31,177,'630,Puerto Rico,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2017,2017,%,3.02,E,
PRI,2018-01-01,2018-12-31,177,'630,Puerto Rico,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2018,2018,%,3.02,E,
PRI,2019-01-01,2019-12-31,177,'630,Puerto Rico,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2019,2019,%,3.02,E,
PRI,2020-01-01,2020-12-31,177,'630,Puerto Rico,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2020,2020,%,3.02,E,
PRI,2021-01-01,2021-12-31,177,'630,Puerto Rico,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2021,2021,%,3.02,E,
PRI,2022-01-01,2022-12-31,177,'630,Puerto Rico,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2022,2022,%,3.02,E,
